t,x
52.659999999999997,10.390000000000001
52.700000000000003,-5.1349999999999998
52.729999999999997,-21.93
52.759999999999998,-38.409999999999997
52.799999999999997,-54.640000000000001
52.829999999999998,-67.870000000000005
52.859999999999999,-79.299999999999997
52.899999999999999,-88.269999999999996
52.93,-94.540000000000006
52.960000000000001,-96.180000000000007
53,-96.209999999999994
53.030000000000001,-94.75
53.060000000000002,-87.129999999999995
53.100000000000001,-76.25
53.130000000000003,-64.810000000000002
53.159999999999997,-52.810000000000002
53.200000000000003,-38.149999999999999
53.229999999999997,-20.149999999999999
53.259999999999998,-4.0819999999999999
53.299999999999997,11.73
53.329999999999998,25.640000000000001
53.359999999999999,37.789999999999999
53.399999999999999,48.140000000000001
53.43,55.880000000000003
53.460000000000001,60.950000000000003
53.5,61.079999999999998
53.530000000000001,61.280000000000001
53.560000000000002,56.07
53.600000000000001,46.859999999999999
53.630000000000003,36.700000000000003
53.659999999999997,23.350000000000001
53.700000000000003,8.157
53.729999999999997,-7.9850000000000003
53.759999999999998,-26.850000000000001
53.799999999999997,-45.200000000000003
53.829999999999998,-59.259999999999998
53.859999999999999,-72.170000000000002
53.899999999999999,-82.439999999999998
53.93,-90.950000000000003
53.960000000000001,-95.530000000000001
54,-96.959999999999994
54.030000000000001,-97.129999999999995
54.060000000000002,-94.25
54.100000000000001,-87.219999999999999
54.130000000000003,-76.959999999999994
54.159999999999997,-64.150000000000006
54.200000000000003,-50.859999999999999
54.229999999999997,-36.189999999999998
54.259999999999998,-20.190000000000001
54.299999999999997,-4.173
54.329999999999998,11.140000000000001
54.359999999999999,24.760000000000002
54.399999999999999,36.899999999999999
54.43,46.950000000000003
54.460000000000001,58.049999999999997
54.5,61.890000000000001
54.530000000000001,61.920000000000002
54.560000000000002,60.759999999999998
54.600000000000001,54.520000000000003
54.630000000000003,44.299999999999997
54.659999999999997,32.280000000000001
54.700000000000003,18.199999999999999
54.729999999999997,3.3849999999999998
54.759999999999998,-12.039999999999999
54.799999999999997,-28.59
54.829999999999998,-44.619999999999997
54.859999999999999,-59.530000000000001
54.899999999999999,-72.299999999999997
54.93,-81.969999999999999
54.960000000000001,-90.109999999999999
55,-89.959999999999994
55.030000000000001,-90.069999999999993
55.060000000000002,-90.129999999999995
55.100000000000001,-86.060000000000002
55.130000000000003,-74.150000000000006
55.159999999999997,-63.799999999999997
55.200000000000003,-58.350000000000001
55.229999999999997,-33.579999999999998
55.259999999999998,-18.640000000000001
55.299999999999997,-3.5329999999999999
55.329999999999998,-0.39900000000000002
55.359999999999999,13.99
55.399999999999999,29.510000000000002
55.43,43.600000000000001
55.460000000000001,51.469999999999999
55.5,58.060000000000002
55.530000000000001,60.909999999999997
55.560000000000002,61.219999999999999
55.600000000000001,61.920000000000002
55.630000000000003,55.039999999999999
55.659999999999997,45.899999999999999
55.700000000000003,33.369999999999997
55.729999999999997,19.68
55.759999999999998,3.0110000000000001
55.799999999999997,-14.460000000000001
55.829999999999998,-32.32
55.859999999999999,-46.200000000000003
55.899999999999999,-59.090000000000003
55.93,-71.159999999999997
55.960000000000001,-80.829999999999998
56,-88.090000000000003
56.030000000000001,-87.760000000000005
56.060000000000002,-87.879999999999995
56.100000000000001,-88.030000000000001
56.130000000000003,-86.019999999999996
56.159999999999997,-82.079999999999998
56.200000000000003,-71.200000000000003
56.229999999999997,-57.920000000000002
56.259999999999998,-42.479999999999997
56.299999999999997,-27.48
56.329999999999998,-12.119999999999999
56.359999999999999,3.6789999999999998
56.399999999999999,17.09
56.43,29.879999999999999
56.460000000000001,40.640000000000001
56.5,47.090000000000003
56.530000000000001,50.039999999999999
56.560000000000002,57.07
56.600000000000001,66.549999999999997
56.630000000000003,54.630000000000003
56.659999999999997,56.469999999999999
56.700000000000003,46.990000000000002
56.729999999999997,39.170000000000002
56.759999999999998,10.529999999999999
56.799999999999997,-4.431
56.829999999999998,-20.870000000000001
56.859999999999999,-37.420000000000002
56.899999999999999,-53.490000000000002
56.93,-67.230000000000004
56.960000000000001,-79.370000000000005
57,-81.079999999999998
57.030000000000001,-87.560000000000002
57.060000000000002,-88.549999999999997
57.100000000000001,-88.709999999999994
57.130000000000003,-87.909999999999997
57.159999999999997,-73.939999999999998
57.200000000000003,-63.539999999999999
57.229999999999997,-52.560000000000002
57.259999999999998,-40.869999999999997
57.299999999999997,-42.5
57.329999999999998,-14.93
57.359999999999999,0.23799999999999999
57.399999999999999,15.08
57.43,29.079999999999998
57.460000000000001,40.219999999999999
57.5,51.289999999999999
57.530000000000001,59.390000000000001
57.560000000000002,64.069999999999993
57.600000000000001,65.689999999999998
57.630000000000003,64.780000000000001
57.659999999999997,48.229999999999997
57.700000000000003,42.43
57.729999999999997,32.590000000000003
57.759999999999998,22.25
57.799999999999997,8.2490000000000006
57.829999999999998,-6.2960000000000003
57.859999999999999,-24.350000000000001
57.899999999999999,-38.189999999999998
57.93,-55.240000000000002
57.960000000000001,-71.400000000000006
58,-83.890000000000001
58.030000000000001,-94.010000000000005
58.060000000000002,-94.310000000000002
58.100000000000001,-94.75
58.130000000000003,-96.299999999999997
58.159999999999997,-78.950000000000003
58.200000000000003,-68.790000000000006
58.229999999999997,-60.159999999999997
58.259999999999998,-70.349999999999994
58.299999999999997,-42.460000000000001
58.329999999999998,-27.719999999999999
58.359999999999999,-12.58
58.399999999999999,3.085
58.43,18.030000000000001
58.460000000000001,32.07
58.5,44.140000000000001
58.530000000000001,55.240000000000002
58.560000000000002,63.200000000000003
58.600000000000001,66.689999999999998
58.630000000000003,66.049999999999997
58.659999999999997,65.769999999999996
58.700000000000003,59.149999999999999
58.729999999999997,51.700000000000003
58.759999999999998,40.909999999999997
58.799999999999997,28.170000000000002
58.829999999999998,11.619999999999999
58.859999999999999,-4.0609999999999999
58.899999999999999,-17.649999999999999
58.93,-32.770000000000003
58.960000000000001,-47.590000000000003
59,-59.920000000000002
59.030000000000001,-71.450000000000003
59.060000000000002,-79.489999999999995
59.100000000000001,-86.489999999999995
59.130000000000003,-87.079999999999998
59.159999999999997,-86.620000000000005
59.200000000000003,-86.060000000000002
59.229999999999997,-74.569999999999993
59.259999999999998,-64.099999999999994
59.299999999999997,-51.93
59.329999999999998,-39.119999999999997
59.359999999999999,-24.07
59.399999999999999,-9.1690000000000005
59.43,5.6580000000000004
59.460000000000001,19.379999999999999
59.5,31.780000000000001
59.530000000000001,46.109999999999999
59.560000000000002,53.469999999999999
59.600000000000001,62.049999999999997
59.630000000000003,64.409999999999997
59.659999999999997,64.030000000000001
59.700000000000003,64.159999999999997
59.729999999999997,58.850000000000001
59.759999999999998,40.740000000000002
59.799999999999997,29.440000000000001
59.829999999999998,17.739999999999998
59.859999999999999,3.395
59.899999999999999,-11.07
59.93,-26.829999999999998
59.960000000000001,-42.060000000000002
60,-56.310000000000002
60.030000000000001,-68.349999999999994
60.060000000000002,-77.790000000000006
60.100000000000001,-82.310000000000002
60.130000000000003,-86.189999999999998
60.159999999999997,-86.760000000000005
60.200000000000003,-86.569999999999993
60.229999999999997,-72.909999999999997
60.259999999999998,-69.510000000000005
60.299999999999997,-73.329999999999998
60.329999999999998,-57
60.359999999999999,-48.189999999999998
60.399999999999999,-35.049999999999997
60.43,-20.219999999999999
60.460000000000001,-3.903
60.5,13.1
60.530000000000001,25.920000000000002
60.560000000000002,38.57
60.600000000000001,52.399999999999999
60.630000000000003,56.969999999999999
60.659999999999997,56.289999999999999
60.700000000000003,56.229999999999997
60.729999999999997,55.549999999999997
60.759999999999998,50.020000000000003
60.799999999999997,39.5
60.829999999999998,27.309999999999999
60.859999999999999,14.550000000000001
60.899999999999999,0.626
60.93,-14.539999999999999
60.960000000000001,-31.469999999999999
61,-47.759999999999998
61.030000000000001,-60.979999999999997
61.060000000000002,-72.019999999999996
61.100000000000001,-81.579999999999998
61.130000000000003,-88.219999999999999
61.159999999999997,-92.239999999999995
61.200000000000003,-92.219999999999999
61.229999999999997,-91.510000000000005
61.259999999999998,-87.780000000000001
61.299999999999997,-79.230000000000004
61.329999999999998,-54.469999999999999
61.359999999999999,-42.530000000000001
61.399999999999999,-28.579999999999998
61.43,-14.949999999999999
61.460000000000001,-2.165
61.5,12.23
61.530000000000001,25.109999999999999
61.560000000000002,37.43
61.600000000000001,36.390000000000001
61.630000000000003,42.409999999999997
61.659999999999997,46.82
61.700000000000003,46.280000000000001
61.729999999999997,46.560000000000002
61.759999999999998,43.549999999999997
61.799999999999997,39.759999999999998
61.829999999999998,37.439999999999998
61.859999999999999,25.350000000000001
61.899999999999999,11.300000000000001
61.93,-2.7989999999999999
61.960000000000001,-17.879999999999999
62,-32.619999999999997
62.030000000000001,-47.079999999999998
62.060000000000002,-59.460000000000001
62.100000000000001,-70.379999999999995
62.130000000000003,-78.609999999999999
62.159999999999997,-84.090000000000003
62.200000000000003,-84.530000000000001
62.229999999999997,-84.879999999999995
62.259999999999998,-84.489999999999995
62.299999999999997,-79.829999999999998
62.329999999999998,-69.390000000000001
62.359999999999999,-65.989999999999995
62.399999999999999,-54.049999999999997
62.43,-25.84
62.460000000000001,-20.969999999999999
62.5,-6.8280000000000003
62.530000000000001,7.3070000000000004
62.560000000000002,16.399999999999999
62.600000000000001,28.77
62.630000000000003,49.549999999999997
62.659999999999997,55.759999999999998
62.700000000000003,61.030000000000001
62.729999999999997,60.340000000000003
62.759999999999998,58.43
62.799999999999997,55.329999999999998
62.829999999999998,48.799999999999997
62.859999999999999,39.119999999999997
62.899999999999999,26.550000000000001
62.93,12.619999999999999
62.960000000000001,-2.25
63,-17.640000000000001
63.030000000000001,-32.32
63.060000000000002,-46.049999999999997
63.100000000000001,-57.57
63.130000000000003,-67.219999999999999
63.159999999999997,-76.200000000000003
63.200000000000003,-81.469999999999999
63.229999999999997,-81.560000000000002
63.259999999999998,-81.200000000000003
63.299999999999997,-80.819999999999993
63.329999999999998,-84.790000000000006
63.359999999999999,-57.579999999999998
63.399999999999999,-47.759999999999998
63.43,-35.780000000000001
63.460000000000001,-21.760000000000002
63.5,-22.300000000000001
63.530000000000001,-9.0790000000000006
63.560000000000002,4.8040000000000003
63.600000000000001,18.719999999999999
63.630000000000003,32.280000000000001
63.659999999999997,40.399999999999999
63.700000000000003,43.5
63.729999999999997,43.509999999999998
63.759999999999998,53.899999999999999
63.799999999999997,55.439999999999998
63.829999999999998,55.399999999999999
63.859999999999999,45.369999999999997
63.899999999999999,38.100000000000001
63.93,26.129999999999999
63.960000000000001,8.4320000000000004
64,-16.399999999999999
64.030000000000001,-18.300000000000001
64.060000000000002,-47.270000000000003
64.099999999999994,-62.020000000000003
64.129999999999995,-68.670000000000002
64.159999999999997,-76.260000000000005
64.200000000000003,-73.590000000000003
64.230000000000004,-78.670000000000002
64.260000000000005,-79.879999999999995
64.299999999999997,-79.790000000000006
64.329999999999998,-80.840000000000003
64.359999999999999,-83.569999999999993
64.400000000000006,-72.099999999999994
64.430000000000007,-60.93
64.459999999999994,-46.399999999999999
64.5,-23.32
64.530000000000001,-8.9429999999999996
64.560000000000002,4.8890000000000002
64.599999999999994,19.600000000000001
64.629999999999995,29.379999999999999
64.659999999999997,28.52
64.700000000000003,36.18
64.730000000000004,43.420000000000002
64.760000000000005,46.149999999999999
64.799999999999997,46.439999999999998
64.829999999999998,46.380000000000003
64.859999999999999,53
64.900000000000006,45.689999999999998
64.930000000000007,34.789999999999999
64.959999999999994,22.25
65,-8.9049999999999994
65.030000000000001,-5.7779999999999996
65.060000000000002,-24.84
65.099999999999994,-31.789999999999999
65.129999999999995,-60.020000000000003
65.159999999999997,-75.819999999999993
65.200000000000003,-69.859999999999999
65.230000000000004,-79.590000000000003
65.260000000000005,-79.819999999999993
65.299999999999997,-81.560000000000002
65.329999999999998,-79.140000000000001
65.359999999999999,-84.099999999999994
65.400000000000006,-70.730000000000004
65.430000000000007,-61.060000000000002
65.459999999999994,-49.109999999999999
65.5,-36.329999999999998
65.530000000000001,-22.969999999999999
65.560000000000002,-8.2789999999999999
65.599999999999994,4.1680000000000001
65.629999999999995,20.57
65.659999999999997,31.41
65.700000000000003,41.579999999999998
65.730000000000004,41.090000000000003
65.760000000000005,45.600000000000001
65.799999999999997,47.57
65.829999999999998,47.619999999999997
65.859999999999999,47.469999999999999
65.900000000000006,41.619999999999997
65.930000000000007,33.530000000000001
65.959999999999994,23.530000000000001
66,11.34
66.030000000000001,-2.4260000000000002
66.060000000000002,-16.41
66.099999999999994,-33.979999999999997
66.129999999999995,-48.399999999999999
66.159999999999997,-60.450000000000003
66.200000000000003,-70.370000000000005
66.230000000000004,-72.870000000000005
66.260000000000005,-77.769999999999996
66.299999999999997,-80.590000000000003
66.329999999999998,-80.299999999999997
66.359999999999999,-81.069999999999993
66.400000000000006,-75.650000000000006
66.430000000000007,-73.459999999999994
66.459999999999994,-70.799999999999997
66.5,-44.969999999999999
66.530000000000001,-45.100000000000001
66.560000000000002,-27.550000000000001
66.599999999999994,-13.720000000000001
66.629999999999995,-1.2290000000000001
66.659999999999997,10.630000000000001
66.700000000000003,21.02
66.730000000000004,30.649999999999999
66.760000000000005,37.5
66.799999999999997,41.780000000000001
66.829999999999998,41.740000000000002
66.859999999999999,41.700000000000003
66.900000000000006,42.039999999999999
66.930000000000007,45.93
66.959999999999994,37.07
67,26.93
67.030000000000001,12.789999999999999
67.060000000000002,-1.284
67.099999999999994,-15.51
67.129999999999995,-29.129999999999999
67.159999999999997,-42.530000000000001
67.200000000000003,-52.890000000000001
67.230000000000004,-62.920000000000002
67.260000000000005,-70.739999999999995
67.299999999999997,-75.140000000000001
67.329999999999998,-77.939999999999998
67.359999999999999,-77.969999999999999
67.400000000000006,-77.810000000000002
67.430000000000007,-74.549999999999997
67.459999999999994,-66.060000000000002
67.5,-56.149999999999999
67.530000000000001,-37.380000000000003
67.560000000000002,-24.969999999999999
67.599999999999994,-11.619999999999999
67.629999999999995,-9.6349999999999998
67.659999999999997,2.9780000000000002
67.700000000000003,14.76
67.730000000000004,25.43
67.760000000000005,33.57
67.799999999999997,42.130000000000003
67.829999999999998,42.789999999999999
67.859999999999999,42.719999999999999
67.900000000000006,42.549999999999997
67.930000000000007,48.310000000000002
67.959999999999994,42.759999999999998
68,33.259999999999998
68.030000000000001,21.870000000000001
68.060000000000002,8.9990000000000006
68.099999999999994,-5.5679999999999996
68.129999999999995,-20.280000000000001
68.159999999999997,-34.399999999999999
68.200000000000003,-43.369999999999997
68.230000000000004,-54.57
68.260000000000005,-63.729999999999997
68.299999999999997,-70.920000000000002
68.329999999999998,-84.900000000000006
68.359999999999999,-84.920000000000002
68.400000000000006,-84.659999999999997
68.430000000000007,-85.590000000000003
68.459999999999994,-79.170000000000002
68.5,-70.75
68.530000000000001,-45.880000000000003
68.560000000000002,-31.960000000000001
68.599999999999994,-19.800000000000001
68.629999999999995,-20.510000000000002
68.659999999999997,-7.2290000000000001
68.700000000000003,5.0949999999999998
68.730000000000004,17.300000000000001
68.760000000000005,28.010000000000002
68.799999999999997,37.75
68.829999999999998,55.409999999999997
68.859999999999999,47.590000000000003
68.900000000000006,45.149999999999999
68.930000000000007,43.43
68.959999999999994,52.469999999999999
69,44.840000000000003
69.030000000000001,34.520000000000003
69.060000000000002,22.41
69.099999999999994,5.9299999999999997
69.129999999999995,-7.8120000000000003
69.159999999999997,-21.390000000000001
69.200000000000003,-35.219999999999999
69.230000000000004,-47.229999999999997
69.260000000000005,-57.5
69.299999999999997,-66.790000000000006
69.329999999999998,-72.700000000000003
69.359999999999999,-76.129999999999995
69.400000000000006,-77.870000000000005
69.430000000000007,-76.950000000000003
69.459999999999994,-74.409999999999997
69.5,-65.170000000000002
69.530000000000001,-56.409999999999997
69.560000000000002,-45.609999999999999
69.599999999999994,-33.560000000000002
69.629999999999995,-20.48
69.659999999999997,-10.51
69.700000000000003,2.9929999999999999
69.730000000000004,14.33
69.760000000000005,24.300000000000001
69.799999999999997,34.280000000000001
69.829999999999998,49.549999999999997
69.859999999999999,44.299999999999997
69.900000000000006,44.670000000000002
69.930000000000007,44.619999999999997
69.959999999999994,44.390000000000001
70,50.439999999999998
70.030000000000001,41.850000000000001
70.060000000000002,31.129999999999999
70.099999999999994,18.170000000000002
70.129999999999995,4.5149999999999997
70.159999999999997,-8.3849999999999998
70.200000000000003,-22.559999999999999
70.230000000000004,-35.780000000000001
70.260000000000005,-54.939999999999998
70.299999999999997,-65.349999999999994
70.329999999999998,-73.120000000000005
70.359999999999999,-77.5
70.400000000000006,-77.609999999999999
70.430000000000007,-77.620000000000005
70.459999999999994,-76.659999999999997
70.5,-72.700000000000003
70.530000000000001,-63.880000000000003
70.560000000000002,-47.93
70.599999999999994,-40.280000000000001
70.629999999999995,-34.369999999999997
70.659999999999997,-21.640000000000001
70.700000000000003,-10.199999999999999
70.730000000000004,-3.0680000000000001
70.760000000000005,10.49
70.799999999999997,22.300000000000001
70.829999999999998,30.129999999999999
70.859999999999999,38.850000000000001
70.900000000000006,42.170000000000002
70.930000000000007,43.68
70.959999999999994,48.159999999999997
71,46.770000000000003
71.030000000000001,45.740000000000002
71.060000000000002,36.810000000000002
71.099999999999994,26.57
71.129999999999995,14.640000000000001
71.159999999999997,1.3919999999999999
71.200000000000003,-12.529999999999999
71.230000000000004,-26.300000000000001
71.260000000000005,-38.270000000000003
71.299999999999997,-49.859999999999999
71.329999999999998,-60.93
71.359999999999999,-68.349999999999994
71.400000000000006,-73.489999999999995
71.430000000000007,-75.599999999999994
71.459999999999994,-75.590000000000003
71.5,-71.359999999999999
71.530000000000001,-67.090000000000003
71.560000000000002,-58.920000000000002
71.599999999999994,-49.719999999999999
71.629999999999995,-35.07
71.659999999999997,-23.859999999999999
71.700000000000003,-11.550000000000001
71.730000000000004,-5.2939999999999996
71.760000000000005,4.6699999999999999
71.799999999999997,11.449999999999999
71.829999999999998,23.960000000000001
71.859999999999999,44.219999999999999
71.900000000000006,50.450000000000003
71.930000000000007,55.649999999999999
71.959999999999994,39.310000000000002
72,40.369999999999997
72.030000000000001,49.68
72.060000000000002,43.310000000000002
72.099999999999994,35.990000000000002
72.129999999999995,25.93
72.159999999999997,9.2609999999999992
72.200000000000003,-3.6549999999999998
72.230000000000004,-16.489999999999998
72.260000000000005,-30.07
72.299999999999997,-44.060000000000002
72.329999999999998,-50.710000000000001
72.359999999999999,-57.200000000000003
72.400000000000006,-63.659999999999997
72.430000000000007,-72.489999999999995
72.459999999999994,-94.969999999999999
72.5,-72.340000000000003
72.530000000000001,-71.549999999999997
72.560000000000002,-65.810000000000002
72.599999999999994,-58.32
72.629999999999995,-48.659999999999997
72.659999999999997,-36.549999999999997
72.700000000000003,-24.84
72.730000000000004,-12.06
72.760000000000005,1.823
72.799999999999997,13.94
72.829999999999998,12.56
72.859999999999999,22.690000000000001
72.900000000000006,30.530000000000001
72.930000000000007,36.579999999999998
72.959999999999994,38.899999999999999
73,39.990000000000002
73.030000000000001,39.770000000000003
73.060000000000002,35.649999999999999
73.099999999999994,42.049999999999997
73.129999999999995,33.950000000000003
73.159999999999997,23.41
73.200000000000003,-4.3849999999999998
73.230000000000004,-15.550000000000001
73.260000000000005,-26.969999999999999
73.299999999999997,-27.59
73.329999999999998,-37.850000000000001
73.359999999999999,-48.939999999999998
73.400000000000006,-56.909999999999997
73.430000000000007,-63.649999999999999
73.459999999999994,-80.079999999999998
73.5,-77.530000000000001
73.530000000000001,-77.510000000000005
73.560000000000002,-71.859999999999999
73.599999999999994,-64.920000000000002
73.629999999999995,-70.180000000000007
73.659999999999997,-60.020000000000003
73.700000000000003,-47.740000000000002
73.730000000000004,-35.979999999999997
73.760000000000005,-23.350000000000001
73.799999999999997,-2.254
73.829999999999998,9.4550000000000001
73.859999999999999,19.5
73.900000000000006,33.840000000000003
73.930000000000007,36.920000000000002
73.959999999999994,52.369999999999997
74,38.600000000000001
74.030000000000001,38.100000000000001
74.060000000000002,53.270000000000003
74.099999999999994,47.380000000000003
74.129999999999995,22.109999999999999
74.159999999999997,16.600000000000001
74.200000000000003,9.2929999999999993
74.230000000000004,-3.0699999999999998
74.260000000000005,-16.170000000000002
74.299999999999997,-28.199999999999999
74.329999999999998,-39.840000000000003
74.359999999999999,-54.93
74.400000000000006,-65.140000000000001
74.430000000000007,-72.659999999999997
74.459999999999994,-78.780000000000001
74.5,-81.930000000000007
74.530000000000001,-82.480000000000004
74.560000000000002,-80.680000000000007
74.599999999999994,-79.030000000000001
74.629999999999995,-75.689999999999998
74.659999999999997,-51.609999999999999
74.700000000000003,-54.299999999999997
74.730000000000004,-42.43
74.760000000000005,-30.609999999999999
74.799999999999997,-18.23
74.829999999999998,-6.2809999999999997
74.859999999999999,6.5819999999999999
74.900000000000006,20.219999999999999
74.930000000000007,35.109999999999999
74.959999999999994,41.530000000000001
75,42.640000000000001
75.030000000000001,43.890000000000001
75.060000000000002,46.090000000000003
75.099999999999994,44.490000000000002
75.129999999999995,42.740000000000002
75.159999999999997,35.090000000000003
75.200000000000003,25.350000000000001
75.230000000000004,15
75.260000000000005,2.9950000000000001
75.299999999999997,-11.09
75.329999999999998,-23.02
75.359999999999999,-31.370000000000001
75.400000000000006,-42.210000000000001
75.430000000000007,-52.799999999999997
75.459999999999994,-60.25
75.5,-63.810000000000002
75.530000000000001,-75.060000000000002
75.560000000000002,-74.670000000000002
75.599999999999994,-74.780000000000001
75.629999999999995,-63.859999999999999
75.659999999999997,-56.259999999999998
75.700000000000003,-48.850000000000001
75.730000000000004,-36.740000000000002
75.760000000000005,-24.100000000000001
75.799999999999997,-19.73
75.829999999999998,-8.4749999999999996
75.859999999999999,3.641
75.900000000000006,15.57
75.930000000000007,21.34
75.959999999999994,28.949999999999999
76,34.630000000000003
76.030000000000001,37.609999999999999
76.060000000000002,35.43
76.099999999999994,33.939999999999998
76.129999999999995,33.399999999999999
76.159999999999997,32.630000000000003
76.200000000000003,30.699999999999999
76.230000000000004,13.58
76.260000000000005,10.94
76.299999999999997,-0.82599999999999996
76.329999999999998,-12.92
76.359999999999999,-38.189999999999998
76.400000000000006,-49.840000000000003
76.430000000000007,-45.409999999999997
76.459999999999994,-54.189999999999998
76.5,-62.789999999999999
76.530000000000001,-64.900000000000006
76.560000000000002,-65.629999999999995
76.599999999999994,-65.650000000000006
76.629999999999995,-64.530000000000001
76.659999999999997,-57.850000000000001
76.700000000000003,-69.269999999999996
76.730000000000004,-60.149999999999999
76.760000000000005,-49.640000000000001
76.799999999999997,-37.719999999999999
76.829999999999998,-8.9740000000000002
76.859999999999999,1.825
76.900000000000006,14.34
76.930000000000007,24.41
76.959999999999994,33.229999999999997
77,40.670000000000002
77.030000000000001,46.700000000000003
77.060000000000002,48.439999999999998
77.099999999999994,51.109999999999999
77.129999999999995,51.909999999999997
77.159999999999997,47.93
77.200000000000003,40.140000000000001
77.230000000000004,30.690000000000001
77.260000000000005,20.309999999999999
77.299999999999997,9.048
77.329999999999998,-14.710000000000001
77.359999999999999,-26.57
77.400000000000006,-43.25
77.430000000000007,-39.960000000000001
77.459999999999994,-49.460000000000001
77.5,-56.229999999999997
77.530000000000001,-64.180000000000007
77.560000000000002,-69.859999999999999
77.599999999999994,-71.739999999999995
77.629999999999995,-71.689999999999998
77.659999999999997,-77.799999999999997
77.700000000000003,-70.819999999999993
77.730000000000004,-60.789999999999999
77.760000000000005,-40.189999999999998
77.799999999999997,-29.100000000000001
77.829999999999998,-17.829999999999998
77.859999999999999,-16.280000000000001
77.900000000000006,-4.6120000000000001
77.930000000000007,5.2240000000000002
77.959999999999994,14.35
78,19.949999999999999
78.030000000000001,26.670000000000002
78.060000000000002,38.640000000000001
78.099999999999994,38.829999999999998
78.129999999999995,39.420000000000002
78.159999999999997,39.390000000000001
78.200000000000003,40.509999999999998
78.230000000000004,35.840000000000003
78.260000000000005,27.73
78.299999999999997,17.010000000000002
78.329999999999998,6.4690000000000003
78.359999999999999,-13.52
78.400000000000006,-25.920000000000002
78.430000000000007,-37.68
78.459999999999994,-48.359999999999999
78.5,-58.090000000000003
78.530000000000001,-65.219999999999999
78.560000000000002,-69.980000000000004
78.599999999999994,-73.549999999999997
78.629999999999995,-73.379999999999995
78.659999999999997,-71.859999999999999
78.700000000000003,-67.329999999999998
78.730000000000004,-65.459999999999994
78.760000000000005,-63.299999999999997
78.799999999999997,-55.280000000000001
78.829999999999998,-29.809999999999999
78.859999999999999,-17.829999999999998
78.900000000000006,-6.7329999999999997
78.930000000000007,-7.173
78.959999999999994,3.278
79,13.57
79.030000000000001,21.399999999999999
79.060000000000002,26.690000000000001
79.099999999999994,32.460000000000001
79.129999999999995,34.380000000000003
79.159999999999997,34.310000000000002
79.200000000000003,34.560000000000002
79.230000000000004,43.899999999999999
79.260000000000005,19.550000000000001
79.299999999999997,21.550000000000001
79.329999999999998,11.140000000000001
79.359999999999999,-0.76800000000000002
79.400000000000006,-13.01
79.430000000000007,-21.489999999999998
79.459999999999994,-33.640000000000001
79.5,-45.560000000000002
79.530000000000001,-52.159999999999997
79.560000000000002,-61.740000000000002
79.599999999999994,-66.25
79.629999999999995,-69.269999999999996
79.659999999999997,-72.489999999999995
79.700000000000003,-72.349999999999994
79.730000000000004,-71.969999999999999
79.760000000000005,-57.200000000000003
79.799999999999997,-48.189999999999998
79.829999999999998,-38.100000000000001
79.859999999999999,-41.479999999999997
79.900000000000006,-29.57
79.930000000000007,-16.41
79.959999999999994,6.3630000000000004
80,16.969999999999999
80.030000000000001,26.329999999999998
80.060000000000002,25.379999999999999
80.099999999999994,31.559999999999999
80.129999999999995,35.390000000000001
80.159999999999997,34.990000000000002
80.200000000000003,34.939999999999998
80.230000000000004,35.600000000000001
80.260000000000005,29.66
80.299999999999997,20.219999999999999
80.329999999999998,20.210000000000001
80.359999999999999,-4.3099999999999996
80.400000000000006,-16.030000000000001
80.430000000000007,-27.949999999999999
80.459999999999994,-38.609999999999999
80.5,-50.289999999999999
80.530000000000001,-60.829999999999998
80.560000000000002,-67.519999999999996
80.599999999999994,-73.810000000000002
80.629999999999995,-77.890000000000001
80.659999999999997,-75.780000000000001
80.700000000000003,-75.75
80.730000000000004,-74.019999999999996
80.760000000000005,-70.090000000000003
80.799999999999997,-67.620000000000005
80.829999999999998,-55.799999999999997
80.859999999999999,-47.399999999999999
80.900000000000006,-23.649999999999999
80.930000000000007,-16.140000000000001
80.959999999999994,-6.093
81,4.0430000000000001
81.030000000000001,14.23
81.060000000000002,17.030000000000001
81.099999999999994,26.050000000000001
81.129999999999995,39.170000000000002
81.159999999999997,39.619999999999997
81.200000000000003,41.229999999999997
81.230000000000004,31.640000000000001
81.260000000000005,29.280000000000001
81.299999999999997,35.399999999999999
81.329999999999998,25.969999999999999
81.359999999999999,16.739999999999998
81.400000000000006,6.1310000000000002
81.430000000000007,-4.3259999999999996
81.459999999999994,-15.16
81.5,-30.050000000000001
81.530000000000001,-38.609999999999999
81.560000000000002,-48.689999999999998
81.599999999999994,-54.229999999999997
81.629999999999995,-68.390000000000001
81.659999999999997,-68.900000000000006
81.700000000000003,-82.290000000000006
81.730000000000004,-66.459999999999994
81.760000000000005,-63.689999999999998
81.799999999999997,-57.869999999999997
81.829999999999998,-50.030000000000001
81.859999999999999,-41.850000000000001
81.900000000000006,-28.809999999999999
81.930000000000007,-18.07
81.959999999999994,-7.157
82,2.6469999999999998
82.030000000000001,12.5
82.060000000000002,24.68
82.099999999999994,31.199999999999999
82.129999999999995,39.259999999999998
82.159999999999997,40.829999999999998
82.200000000000003,41.32
82.230000000000004,41.090000000000003
82.260000000000005,41.18
82.299999999999997,41.200000000000003
82.329999999999998,35.140000000000001
82.359999999999999,25.75
82.400000000000006,17.989999999999998
82.430000000000007,6.1719999999999997
82.459999999999994,-6.3239999999999998
82.5,-18.379999999999999
82.530000000000001,-28.460000000000001
82.560000000000002,-38.920000000000002
